"","AnnRet","Win","MRet","MWRet","MWPnL","MLRet","MLPnL","Ts","TDs","MDD","MDD.SD","MDD.ED","MPnL","Forces","UP","UPCLOSE","DOWN","DOWNCLOSE","HoldMins","startegy","Corr","Beta"
"1443",-9.35,51.773,-0.0073,0.127,35,-0.1515,-42,846,163,12.64,"20150105","20150707",-2,72,2,0,2,0,16.61,"CS2ZN",0.22,0.18
"1444",-3.2,51.8919,-0.0037,0.1497,42,-0.1692,-47,555,163,8.43,"20150105","20150707",-1,49,2.5,0,2.5,0,18.13,"CS2ZN",0.22,0.18
"1445",3.7,51.4563,0.0078,0.1996,56,-0.1954,-55,309,163,4.17,"20150319","20150706",2,23,3,0,3,0,20.42,"CS2ZN",0.22,0.18
"1446",-28.44,40.8621,-0.0169,0.1252,264,-0.115,-242,1160,163,24.47,"20150105","20150821",-35,74,1,0,1,0,15.65,"CU2FU",0.41,0.44
"1447",-13.32,45.2514,-0.0099,0.144,305,-0.1372,-289,895,163,13.93,"20150512","20150813",-20,67,1.5,0,1.5,0,17.55,"CU2FU",0.41,0.44
"1448",-8.46,49.4935,-0.008,0.1511,319,-0.164,-345,691,163,11,"20150512","20150813",-17,60,2,0,2,0,19.13,"CU2FU",0.41,0.44
"1449",1.08,52.9774,0.0013,0.1776,377,-0.1972,-415,487,163,9.39,"20150512","20150813",4,36,2.5,0,2.5,0,21.22,"CU2FU",0.41,0.44
"1450",11.73,53.5948,0.0246,0.2565,548,-0.2433,-511,306,163,7.16,"20150511","20150813",57,24,3,0,3,0,23.32,"CU2FU",0.41,0.44
"1451",-61.36,44,-0.0276,0.0711,147,-0.1051,-219,1675,163,48.02,"20150112","20150824",-58,89,1,0,1,0,11.64,"CU2HC",0.4,0.4
"1452",-43.52,47.5658,-0.0248,0.0818,170,-0.1215,-253,1253,163,34.33,"20150112","20150810",-52,84,1.5,0,1.5,0,13.16,"CU2HC",0.4,0.4
"1453",-23.32,50.4505,-0.0179,0.0991,205,-0.1371,-286,888,163,20.71,"20150112","20150810",-38,78,2,0,2,0,14.69,"CU2HC",0.4,0.4
"1454",-9.65,53.2609,-0.0116,0.1177,244,-0.159,-332,552,163,11.23,"20150113","20150807",-25,48,2.5,0,2.5,0,16.37,"CU2HC",0.4,0.4
"1455",0.92,56.7114,0.0022,0.1424,295,-0.1816,-379,298,163,5.19,"20150113","20150317",3,24,3,0,3,0,17.67,"CU2HC",0.4,0.4
"1456",-18.84,48.8043,-0.0095,0.0924,190,-0.1066,-224,920,109,15.65,"20150401","20150703",-22,61,1,0,1,0,13.82,"CU2NI",0.57,0.33
"1457",-9.81,52.2792,-0.0063,0.0998,205,-0.1226,-258,702,109,11.83,"20150402","20150703",-16,54,1.5,0,1.5,0,15.66,"CU2NI",0.57,0.33
"1458",-2.96,52.4178,-0.0025,0.1165,238,-0.1336,-282,517,109,9.3,"20150402","20150703",-9,44,2,0,2,0,17.56,"CU2NI",0.57,0.33
"1459",-9.16,54.2135,-0.0116,0.1081,222,-0.1533,-323,356,109,9.54,"20150402","20150731",-27,34,2.5,0,2.5,0,19.18,"CU2NI",0.57,0.33
"1460",-6.31,53.1818,-0.0128,0.1193,244,-0.1629,-344,220,109,6.37,"20150402","20150731",-31,17,3,0,3,0,20.89,"CU2NI",0.57,0.33
"1461",-32.89,50.2724,-0.0178,0.0728,151,-0.1093,-228,1285,163,24.22,"20150109","20150824",-37,64,1,0,1,0,10.96,"CU2PB",0.71,0.85
"1462",-16.37,56.7398,-0.0115,0.0823,171,-0.1345,-280,957,163,12.8,"20150109","20150821",-24,57,1.5,0,1.5,0,12.53,"CU2PB",0.71,0.85
"1463",-1.53,59.6517,-0.0014,0.1012,210,-0.1532,-319,689,163,5.95,"20150109","20150706",-4,48,2,0,2,0,13.81,"CU2PB",0.71,0.85
"1464",-0.31,61.3272,-5e-04,0.1135,235,-0.1813,-377,437,163,3.6,"20150113","20150413",-1,32,2.5,0,2.5,0,15.12,"CU2PB",0.71,0.85
"1465",-0.31,60.6426,-9e-04,0.1252,260,-0.1953,-408,249,163,2.45,"20150109","20150805",-3,18,3,0,3,0,16.66,"CU2PB",0.71,0.85
"1466",-64.72,40.8867,-0.0304,0.0756,156,-0.1037,-218,1624,163,52.43,"20150106","20150821",-65,91,1,0,1,0,11.63,"CU2RB",0.45,0.59
"1467",-43.9,47.0588,-0.026,0.0833,172,-0.1232,-259,1207,163,34.49,"20150106","20150824",-56,88,1.5,0,1.5,0,13.3,"CU2RB",0.45,0.59
"1468",-29.25,49.7156,-0.023,0.0966,199,-0.1413,-297,879,163,23.56,"20150106","20150706",-50,72,2,0,2,0,15.02,"CU2RB",0.45,0.59
"1469",-18.52,53.0055,-0.0228,0.1133,233,-0.1762,-371,549,163,16.58,"20150112","20150706",-51,52,2.5,0,2.5,0,17.4,"CU2RB",0.45,0.59
"1470",-10.24,53.0547,-0.0217,0.1324,275,-0.1958,-412,311,163,9.55,"20150112","20150807",-48,25,3,0,3,0,18.85,"CU2RB",0.45,0.59
"1471",-41.24,43.7122,-0.0177,0.0812,168,-0.0946,-199,1654,163,31.41,"20150105","20150824",-38,89,1,0,1,0,11.9,"CU2RU",0.46,0.38
"1472",-30.34,44.6043,-0.0168,0.0931,193,-0.1053,-221,1251,163,22.06,"20150105","20150824",-36,83,1.5,0,1.5,0,13.47,"CU2RU",0.46,0.38
"1473",-12.74,46.5368,-0.0092,0.1105,229,-0.1134,-238,924,163,12.3,"20150105","20150706",-21,68,2,0,2,0,14.58,"CU2RU",0.46,0.38
"1474",-12.74,47.0681,-0.0134,0.1197,249,-0.1319,-277,631,163,10.28,"20150105","20150709",-30,50,2.5,0,2.5,0,15.79,"CU2RU",0.46,0.38
"1475",-7.12,49.0617,-0.0125,0.1279,266,-0.1477,-311,373,163,6.05,"20150105","20150811",-27,25,3,0,3,0,16.97,"CU2RU",0.46,0.38
"1476",40,62.3902,0.0139,0.0814,168,-0.0981,-205,1138,109,4.15,"20150422","20150616",27,56,1,0,1,0,11.07,"CU2SN",0.55,0.51
"1477",45.32,65.2225,0.0207,0.0895,185,-0.1083,-227,854,109,2.08,"20150417","20150515",42,49,1.5,0,1.5,0,12.19,"CU2SN",0.55,0.51
"1478",48.46,65.9966,0.0315,0.1089,225,-0.1189,-250,597,109,1.31,"20150708","20150709",64,37,2,0,2,0,13.57,"CU2SN",0.55,0.51
"1479",36.15,64.7059,0.0385,0.1253,257,-0.1208,-255,374,109,1.79,"20150430","20150615",76,29,2.5,0,2.5,0,14.68,"CU2SN",0.55,0.51
"1480",27.83,69.3467,0.0566,0.1335,276,-0.1173,-251,199,109,0.68,"20150417","20150430",114,14,3,0,3,0,15.07,"CU2SN",0.55,0.51
"1481",-52.56,59.2105,-0.0298,0.075,155,-0.1819,-379,1292,163,41.23,"20150107","20150824",-63,84,1,0,1,0,15.85,"CU2WR",0.19,0.22
"1482",-41.37,59.2742,-0.0296,0.0922,190,-0.2069,-432,992,163,31.54,"20150107","20150824",-63,77,1.5,0,1.5,0,17.84,"CU2WR",0.19,0.22
"1483",-36.46,59.1731,-0.033,0.1041,215,-0.2317,-484,774,163,28.18,"20150106","20150811",-71,69,2,0,2,0,19.46,"CU2WR",0.19,0.22
"1484",-25.13,57.4818,-0.0314,0.1247,258,-0.2424,-508,548,163,19.34,"20150113","20150803",-68,45,2.5,0,2.5,0,21.46,"CU2WR",0.19,0.22
"1485",-20.51,56.4103,-0.0396,0.151,312,-0.2863,-599,351,163,15.64,"20150113","20150811",-85,32,3,0,3,0,23.48,"CU2WR",0.19,0.22
"1486",-65.04,39.4111,-0.0281,0.0521,108,-0.0802,-168,1766,163,50.92,"20150107","20150824",-59,87,1,0,1,0,10.87,"CU2ZN",0.78,0.78
"1487",-39.06,50.5418,-0.0214,0.0585,122,-0.1029,-216,1292,163,28.89,"20150109","20150812",-45,71,1.5,0,1.5,0,12.56,"CU2ZN",0.78,0.78
"1488",-22.76,55.5307,-0.0173,0.0707,147,-0.1272,-267,895,163,18.81,"20150109","20150707",-37,50,2,0,2,0,14.39,"CU2ZN",0.78,0.78
"1489",-9.94,58.8968,-0.0118,0.0884,184,-0.1554,-326,562,163,11.22,"20150112","20150707",-26,33,2.5,0,2.5,0,16.08,"CU2ZN",0.78,0.78
"1490",-2.14,58.2492,-0.0048,0.1222,255,-0.1821,-383,297,163,7.34,"20150113","20150417",-11,16,3,0,3,0,17.58,"CU2ZN",0.78,0.78
"1491",1.08,35.0433,5e-04,0.3758,103,-0.202,-56,1501,163,37.58,"20150107","20150403",-1,98,1,0,1,0,15.65,"FB2AG",0.18,0.2
"1492",30.58,39.5973,0.016,0.3785,104,-0.2217,-62,1192,163,27.02,"20150107","20150403",4,88,1.5,0,1.5,0,16.89,"FB2AG",0.18,0.2
"1493",41.16,42.2319,0.0275,0.3918,108,-0.2388,-67,914,163,17.65,"20150107","20150331",7,82,2,0,2,0,18.09,"FB2AG",0.18,0.2
"1494",39.43,43.2061,0.037,0.4265,117,-0.2594,-72,655,163,11.01,"20150305","20150331",9,66,2.5,0,2.5,0,19.4,"FB2AG",0.18,0.2
